time,dt,,TimeStamp,latitude,GPS Speed,longitude,,OBD Speed,Acc X,Acc Y,Acc Z,Linear X,Linear Y,Linear Z,Gravity X,Gravity Y,Gravity Z,Compass X,Compass Y,Compass Z,Gyro X,Gyro Y-Avg,Gyro Y,Gyro Z,Ori X,Ori Y,Ori Z,OBD1,OBD2,OBD3,OBD4,OBD5
8.966,0.09,1.38E+14,1.45E+12,36.904686,17,-76.30464,-27,0,0.10534488,9.573814,-0.12090719,-0.06612049,-0.21703053,0.40858257,0.17146537,9.790845,-0.52948976,1.535,2.526,13.221,0.008857546,0.026129759,-0.061391957,-0.11789699,177.68207,-93.25336,1.0033085,170.3,0,0,0,0
9.056,0.09,1.38E+14,1.45E+12,36.904686,17,-76.30464,-27,0,-0.46148238,10.263344,0.41838676,-0.4775409,0.47231483,0.9714444,0.016058534,9.791029,-0.5530577,4.991,1.21,12.863,0.011911872,0.035094207,-0.07147124,-0.1142318,186.01015,-93.234344,0.09397228,170.3,0,0,0,0
9.146,0.08,1.38E+14,1.45E+12,36.904686,17,-76.30464,-27,0,-0.46148238,10.263344,0.41838676,-0.4775409,0.47231483,0.9714444,0.016058534,9.791029,-0.5530577,6.082,-0.692,12.077,0.011911872,0.044562618,-0.07147124,-0.1142318,186.01015,-93.234344,0.09397228,170.3,0,0,0,0
9.226,0.09,1.38E+14,1.45E+12,36.904686,17,-76.30464,-27,0,-1.3509283,9.659407,0.65421563,-1.2702265,-0.13599014,1.1169378,-0.08070187,9.795397,-0.46272215,5.268,-4.396,12.509,-0.04917465,0.047525315,-0.001832596,-0.07360926,205.93822,-92.74516,-0.47203523,170.3,0,0,0,0
9.316,0.12,1.38E+14,1.45E+12,36.904686,17,-76.30464,-27,0,-1.3509283,9.659407,0.65421563,-1.2702265,-0.13599014,1.1169378,-0.08070187,9.795397,-0.46272215,5.709,-3.268,19.627,-0.04917465,0.04700608,-0.001832596,-0.07360926,205.93822,-92.74516,-0.47203523,170.3,0,0,0,0
9.436,0.085,1.38E+14,1.45E+12,36.904686,17,-76.30464,-27,0,-1.5981296,9.935937,-1.0630256,-1.4174132,0.14322662,-0.57257485,-0.18071635,9.79271,-0.4904507,5.184,-0.511,18.952,-0.006414085,0.045310928,0.03359759,-0.07452556,199.4097,-93.05531,-1.0572261,170.3,0,0,0,0
9.521,0.085,1.38E+14,1.45E+12,36.90453,17.5,-76.30462,-27,0,-1.5981296,9.935937,-1.0630256,-1.4174132,0.14322662,-0.57257485,-0.18071635,9.79271,-0.4904507,3.855,0.366,18.251,-0.006414085,0.041844268,0.03359759,-0.07452556,199.4097,-93.05531,-1.0572261,173.2,0,0,0,0
9.606,0.08,1.38E+14,1.45E+12,36.90453,17.5,-76.30462,-27,0,-1.7818847,9.809643,0.19512744,-1.5286014,0.015758514,0.62649465,-0.2532832,9.793884,-0.43136722,3.704,0.917,18.577,-0.03970624,0.04111123,0.07452556,-0.058948494,195.95547,-92.92381,-1.4814168,173.2,0,0,0,0
9.686,0.09,1.38E+14,1.45E+12,36.90453,17.5,-76.30462,-27,0,-1.7818847,9.809643,0.19512744,-1.5286014,0.015758514,0.62649465,-0.2532832,9.793884,-0.43136722,3.352,0.599,18.992,-0.03970624,0.038331793,0.07452556,-0.058948494,195.95547,-92.92381,-1.4814168,173.2,0,0,0,0
9.776,0.08,1.38E+14,1.45E+12,36.90453,17.5,-76.30462,-27,0,-1.3455414,9.711481,0.2777274,-1.0532843,-0.08302975,0.66830957,-0.29225707,9.794511,-0.3905822,2.554,0.987,18.992,-0.028710667,0.0388663,0.03970624,-0.046120327,193.3101,-92.85114,-1.7091339,173.2,0,0,0,0
9.856,0.085,1.38E+14,1.45E+12,36.90453,17.5,-76.30462,-27,0,-1.3455414,9.711481,0.2777274,-1.0532843,-0.08302975,0.66830957,-0.29225707,9.794511,-0.3905822,2.241,1.327,18.992,-0.028710667,0.041141773,0.03970624,-0.046120327,193.3101,-92.85114,-1.7091339,173.2,0,0,0,0
9.941,0.085,1.38E+14,1.45E+12,36.90453,17.5,-76.30462,-27,0,-0.91219085,9.654618,0.84216046,-0.6161636,-0.13812828,1.272147,-0.2960272,9.792747,-0.4299866,1.914,1.634,18.992,0.022296581,0.036453382,0.073303826,-0.034513887,189.7511,-93.051346,-1.7314801,173.2,0,0,0,0
10.026,0.08,1.38E+14,1.45E+12,36.90453,17.5,-76.30462,-27,0,-0.91219085,9.654618,0.84216046,-0.6161636,-0.13812828,1.272147,-0.2960272,9.792747,-0.4299866,1.914,1.634,18.62,0.022296581,0.030085112,0.073303826,-0.034513887,189.7511,-93.051346,-1.7314801,173.2,0,0,0,0
10.106,0.09,1.38E+14,1.45E+12,36.90453,17.5,-76.30462,-27,0,-1.4478935,9.772532,1.0456676,-1.1320314,-0.01854515,1.4988966,-0.31586203,9.791078,-0.45322892,1.914,2.36,18.62,0.01985312,0.025534166,-0.014966198,-0.031154128,190.14015,-93.22932,-1.8477321,173.2,0,0,0,0
10.196,0.08,1.38E+14,1.45E+12,36.90453,17.5,-76.30462,-27,0,-1.4478935,9.772532,1.0456676,-1.1320314,-0.01854515,1.4988966,-0.31586203,9.791078,-0.45322892,1.914,6.832,14.393,0.01985312,0.025396721,-0.014966198,-0.031154128,190.14015,-93.22932,-1.8477321,173.2,0,0,0,0
10.276,0.084,1.38E+14,1.45E+12,36.90453,17.5,-76.30462,-27,0,-1.8752584,8.294113,-0.108337626,-1.5028412,-1.4963846,0.3133967,-0.3724172,9.790498,-0.4217343,1.914,0.997,5.557,-0.028405234,0.027229317,0.015882496,-0.049785517,192.82195,-93.2889,-2.1784031,173.2,0,0,0,0
10.36,0.086,1.38E+14,1.45E+12,36.90453,17.5,-76.30462,-27,0,-1.8752584,8.294113,-0.108337626,-1.5028412,-1.4963846,0.3133967,-0.3724172,9.790498,-0.4217343,2.252,-10.537,7.611,-0.028405234,0.027519478,0.015882496,-0.049785517,192.82195,-93.2889,-2.1784031,173.2,0,0,0,0
10.446,0.08,1.38E+14,1.45E+12,36.904377,17.75,-76.30459,-27,0,-2.1703439,9.59177,0.008379706,-1.7470609,-0.19992065,0.34607026,-0.42328298,9.791691,-0.33769056,2.558,-14.091,19.171,-0.058643065,0.027519478,0.0842994,-0.0421497,192.38364,-93.165085,-2.4752865,171.8,0,0,0,0
10.526,0.09,1.38E+14,1.45E+12,36.904377,17.75,-76.30459,-27,0,-2.1703439,9.59177,0.008379706,-1.7470609,-0.19992065,0.34607026,-0.42328298,9.791691,-0.33769056,2.915,0.291,27.107,-0.058643065,0.024098633,0.0842994,-0.0421497,192.38364,-93.165085,-2.4752865,171.8,0,0,0,0
10.616,0.08,1.38E+14,1.45E+12,36.904377,17.75,-76.30459,-27,0,-0.3633201,10.362105,0.39384618,0.03978622,0.57057476,0.75964177,-0.40310633,9.791531,-0.36579555,2.915,3.477,20.878,0.007941248,0.018936822,0.11789699,-0.032375857,191.00279,-93.182,-2.3574717,171.8,0,0,0,0
10.696,0.08,1.38E+14,1.45E+12,36.904377,17.75,-76.30459,-27,0,-0.3633201,10.362105,0.39384618,0.03978622,0.57057476,0.75964177,-0.40310633,9.791531,-0.36579555,2.915,1.306,17.144,0.007941248,0.012095131,0.11789699,-0.032375857,191.00279,-93.182,-2.3574717,171.8,0,0,0,0
10.776,0.09,1.38E+14,1.45E+12,36.904377,17.75,-76.30459,-27,0,-0.3633201,10.362105,0.39384618,0.03978622,0.57057476,0.75964177,-0.40310633,9.791531,-0.36579555,2.915,0.949,17.282,0.007941248,0.005574145,0.11789699,-0.032375857,191.00279,-93.182,-2.3574717,171.8,0,0,0,0
10.866,0.08,1.38E+14,1.45E+12,36.904377,17.75,-76.30459,-27,0,0.013766659,10.301053,-0.030526072,0.3818417,0.50906754,0.35928106,-0.36807504,9.7919855,-0.38980713,2.915,0.361,16.772,0.005497787,-0.000946842,-0.012217305,-0.025350908,194.21571,-93.13383,-2.1527016,171.8,0,0,0,0
10.946,0.09,1.38E+14,1.45E+12,36.904377,17.75,-76.30459,-27,0,0.013766659,10.301053,-0.030526072,0.3818417,0.50906754,0.35928106,-0.36807504,9.7919855,-0.38980713,2.915,0.45,17.498,0.005497787,-0.002351832,-0.012217305,-0.025350908,194.21571,-93.13383,-2.1527016,171.8,0,0,0,0
11.036,0.1,1.38E+14,1.45E+12,36.904377,17.75,-76.30459,-27,0,-0.45489833,9.372701,0.5069722,-0.08202106,-0.41938877,0.8895657,-0.37287727,9.792089,-0.38259354,2.915,0.45,17.143,-0.004886922,-0.003756822,-0.03573562,-0.038179077,194.4484,-93.12263,-2.1807375,171.8,0,0,0,0
11.136,0.08,1.38E+14,1.45E+12,36.904377,17.75,-76.30459,-27,0,-0.45489833,9.372701,0.5069722,-0.08202106,-0.41938877,0.8895657,-0.37287727,9.792089,-0.38259354,2.915,0.138,17.558,-0.004886922,-0.003985896,-0.03573562,-0.038179077,194.4484,-93.12263,-2.1807375,171.8,0,0,0,0
11.216,0.08,1.38E+14,1.45E+12,36.904377,17.75,-76.30459,-27,0,-0.5638345,9.279327,0.2172738,-0.16174921,-0.51229286,0.5818279,-0.40208527,9.79162,-0.36455405,2.566,3.225,17.874,-0.016798794,-0.003161228,0.018936822,-0.052534413,194.15782,-93.17257,-2.3514855,171.8,0,0,0,0
11.296,0.09,1.38E+14,1.45E+12,36.904377,17.75,-76.30459,-27,0,-0.5638345,9.279327,0.2172738,-0.16174921,-0.51229286,0.5818279,-0.40208527,9.79162,-0.36455405,2.566,3.175,16.851,-0.016798794,-0.005070182,0.018936822,-0.052534413,194.15782,-93.17257,-2.3514855,171.8,0,0,0,0
11.386,0.08,1.38E+14,1.45E+12,36.904377,17.75,-76.30459,-27,0,0.5955577,9.941324,0.50278234,0.9147259,0.14806461,0.9034797,-0.31916818,9.79326,-0.40069735,1.684,1.615,15.257,0.015882496,-0.005971208,0.0852157,-0.010690142,191.65875,-92.99447,-1.866643,171.8,0,0,0,0
11.466,0.085,1.38E+14,1.45E+12,36.904213,18,-76.30456,-28,0,0.5955577,9.941324,0.50278234,0.9147259,0.14806461,0.9034797,-0.31916818,9.79326,-0.40069735,-0.952,1.272,14.463,0.015882496,-0.010186178,0.0852157,-0.010690142,191.65875,-92.99447,-1.866643,169.6,0,0,0,0
11.551,0.085,1.38E+14,1.45E+12,36.904213,18,-76.30456,-28,0,-1.0061632,8.855554,0.06284779,-0.66000175,-0.9391346,0.40141982,-0.34616145,9.794688,-0.33857203,-2.25,-2.462,16.363,-0.040927973,-0.017211128,-0.054061573,-0.04153884,180.01582,-92.83027,-2.024091,169.6,0,0,0,0
11.636,0.08,1.38E+14,1.45E+12,36.904213,18,-76.30456,-28,0,-1.0061632,8.855554,0.06284779,-0.66000175,-0.9391346,0.40141982,-0.34616145,9.794688,-0.33857203,-1.475,-0.367,18.943,-0.040927973,-0.017272215,-0.054061573,-0.04153884,180.01582,-92.83027,-2.024091,169.6,0,0,0,0
11.716,0.096,1.38E+14,1.45E+12,36.904213,18,-76.30456,-28,0,-0.4985925,9.907207,-0.17058687,-0.12944981,0.11364174,0.17615153,-0.36914268,9.793565,-0.3467384,-1.873,0.842,18.721,-0.005192355,-0.013698653,-0.017715093,-0.048563786,179.50874,-92.96015,-2.158592,169.6,0,0,0,0
11.812,0.084,1.38E+14,1.45E+12,36.904213,18,-76.30456,-28,0,-0.4985925,9.907207,-0.17058687,-0.12944981,0.11364174,0.17615153,-0.36914268,9.793565,-0.3467384,-1.873,0.842,18.002,-0.005192355,-0.011942416,-0.017715093,-0.048563786,179.50874,-92.96015,-2.158592,169.6,0,0,0,0
11.896,0.08,1.38E+14,1.45E+12,36.904213,18,-76.30456,-28,0,-0.33039984,10.011953,0.43754035,0.0492844,0.2175684,0.7478297,-0.37968424,9.794385,-0.31028935,-1.498,1.995,17.327,-0.023518313,-0.010644327,0.021685716,-0.045814894,178.88426,-92.86587,-2.219988,169.6,0,0,0,0
11.976,0.09,1.38E+14,1.45E+12,36.904213,18,-76.30456,-28,0,-0.33039984,10.011953,0.43754035,0.0492844,0.2175684,0.7478297,-0.37968424,9.794385,-0.31028935,-0.732,1.287,16.207,-0.023518313,-0.011316279,0.021685716,-0.045814894,178.88426,-92.86587,-2.219988,169.6,0,0,0,0
12.066,0.09,1.38E+14,1.45E+12,36.904213,18,-76.30456,-28,0,-0.39803603,9.4217825,-0.19093758,-0.025766551,-0.37322617,0.108466804,-0.37226948,9.795009,-0.29940438,-0.042,1.287,15.734,-0.018020526,-0.012034045,0.015882496,-0.034513887,182.90894,-92.792046,-2.176538,169.6,0,0,0,0
12.156,0.08,1.38E+14,1.45E+12,36.904213,18,-76.30456,-28,0,-0.39803603,9.4217825,-0.19093758,-0.025766551,-0.37322617,0.108466804,-0.37226948,9.795009,-0.29940438,0.3,1.287,16.027,-0.018020526,-0.012461651,0.015882496,-0.034513887,182.90894,-92.792046,-2.176538,169.6,0,0,0,0
12.236,0.096,1.38E+14,1.45E+12,36.904213,18,-76.30456,-28,0,-0.19572599,9.716867,0.1328782,0.1758569,-0.078718185,0.41367024,-0.3715829,9.795586,-0.28079206,0.3,0.907,15.629,-0.016798794,-0.013041973,-0.018936822,-0.040317107,185.63544,-92.72197,-2.1724,169.6,0,0,0,0
12.332,0.104,1.38E+14,1.45E+12,36.904213,18,-76.30456,-28,0,-0.19572599,9.716867,0.1328782,0.1758569,-0.078718185,0.41367024,-0.3715829,9.795586,-0.28079206,0.3,-0.195,14.538,-0.016798794,-0.011881329,-0.018936822,-0.040317107,185.63544,-92.72197,-2.1724,169.6,0,0,0,0
12.436,0.09,1.38E+14,1.45E+12,36.904057,18,-76.30451,-29,0,0.13587095,10.320207,0.18555063,0.46767998,0.5231457,0.46462068,-0.33180904,9.797061,-0.27907005,0.3,-8.053,13.806,-0.006414085,-0.012415836,-0.012522738,-0.02443461,185.01134,-92.53397,-1.9397647,168.8,0,0,0,0
12.526,0.07,1.38E+14,1.45E+12,36.904057,18,-76.30451,-29,0,0.13587095,10.320207,0.18555063,0.46767998,0.5231457,0.46462068,-0.33180904,9.797061,-0.27907005,-0.018,-8.261,17.773,-0.006414085,-0.013271047,-0.012522738,-0.02443461,185.01134,-92.53397,-1.9397647,168.8,0,0,0,0
12.596,0.09,1.38E+14,1.45E+12,36.904057,18,-76.30451,-29,0,-0.80804306,10.089765,-0.14724341,-0.44449872,0.2935629,0.12232992,-0.36354434,9.796202,-0.26957333,-0.341,-6.483,22.291,-0.014355334,-0.014126259,-0.040317107,-0.04795292,183.517,-92.64517,-2.125314,168.8,0,0,0,0
12.686,0.08,1.38E+14,1.45E+12,36.904057,18,-76.30451,-29,0,-0.80804306,10.089765,-0.14724341,-0.44449872,0.2935629,0.12232992,-0.36354434,9.796202,-0.26957333,-0.341,-1.855,24.864,-0.014355334,-0.011270464,-0.040317107,-0.04795292,183.517,-92.64517,-2.125314,168.8,0,0,0,0
12.766,0.086,1.38E+14,1.45E+12,36.904057,18,-76.30451,-29,0,-0.80804306,10.089765,-0.14724341,-0.44449872,0.2935629,0.12232992,-0.36354434,9.796202,-0.26957333,0.047,3.732,20.53,-0.014355334,-0.008414669,-0.040317107,-0.04795292,183.517,-92.64517,-2.125314,168.8,0,0,0,0
12.852,0.084,1.38E+14,1.45E+12,36.904057,18,-76.30451,-29,0,0.11133038,9.844358,0.092176765,0.4748236,0.05030918,0.43112934,-0.3634932,9.794049,-0.33895257,0.405,2.795,16.743,0.032375857,-0.004886922,-0.019242255,-0.04550946,184.38115,-92.904884,-2.1254818,168.8,0,0,0,0
12.936,0.08,1.38E+14,1.45E+12,36.904057,18,-76.30451,-29,0,0.11133038,9.844358,0.092176765,0.4748236,0.05030918,0.43112934,-0.3634932,9.794049,-0.33895257,0.761,0.651,17.456,0.032375857,-0.002412917,-0.019242255,-0.04550946,184.38115,-92.904884,-2.1254818,168.8,0,0,0,0
13.016,0.09,1.38E+14,1.45E+12,36.904057,18,-76.30451,-29,0,0.219668,10.13705,-0.2160767,0.56048,0.34510708,0.1987696,-0.34081197,9.791943,-0.4148463,1.068,1.588,17.15,0.032375857,-0.003848451,9.16E-04,-0.035430185,186.30856,-93.13837,-1.9933947,168.8,0,0,0,0
13.106,0.08,1.38E+14,1.45E+12,36.904057,18,-76.30451,-29,0,0.219668,10.13705,-0.2160767,0.56048,0.34510708,0.1987696,-0.34081197,9.791943,-0.4148463,1.068,1.698,17.427,0.032375857,-0.006291912,9.16E-04,-0.035430185,186.30856,-93.13837,-1.9933947,168.8,0,0,0,0
13.186,0.085,1.38E+14,1.45E+12,36.904057,18,-76.30451,-29,0,-1.2743138,9.935937,0.55126494,-0.8865334,0.1448679,0.94495505,-0.38778046,9.791069,-0.3936901,1.068,1.191,17.077,-0.008857546,-0.007941248,-0.055283304,-0.04795292,188.87935,-93.23022,-2.2680442,168.8,0,0,0,0
13.271,0.085,1.38E+14,1.45E+12,36.904057,18,-76.30451,-29,0,-1.2743138,9.935937,0.55126494,-0.8865334,0.1448679,0.94495505,-0.38778046,9.791069,-0.3936901,1.068,0.843,17.077,-0.008857546,-0.006780604,-0.055283304,-0.04795292,188.87935,-93.23022,-2.2680442,168.8,0,0,0,0
13.356,0.09,1.38E+14,1.45E+12,36.904057,18,-76.30451,-29,0,0.0664391,9.242816,-0.12449849,0.4485567,-0.5483227,0.27298343,-0.3821176,9.791139,-0.39748192,1.377,0.843,17.077,-0.007635816,-0.005283984,0.01740966,-0.042455133,188.43086,-93.22301,-2.2349415,168.8,0,0,0,0
13.446,0.085,1.38E+14,1.45E+12,36.9039,18,-76.304474,-29,0,0.0664391,9.242816,-0.12449849,0.4485567,-0.5483227,0.27298343,-0.3821176,9.791139,-0.39748192,1.377,0.454,16.731,-0.007635816,-0.007422012,0.01740966,-0.042455133,188.43086,-93.22301,-2.2349415,168.6,0,0,0,0
13.531,0.085,1.38E+14,1.45E+12,36.9039,18,-76.304474,-29,0,-0.8822633,9.257779,-0.59495914,-0.48340124,-0.5341816,-0.236051,-0.39886206,9.791961,-0.35890815,1.052,0.102,15.711,-0.036957346,-0.012018773,0.008246681,-0.04062254,189.04236,-93.136375,-2.332575,168.6,0,0,0,0
13.616,0.08,1.38E+14,1.45E+12,36.9039,18,-76.304474,-29,0,-0.8822633,9.257779,-0.59495914,-0.48340124,-0.5341816,-0.236051,-0.39886206,9.791961,-0.35890815,0.708,-4.386,15.588,-0.036957346,-0.016157385,0.008246681,-0.04062254,189.04236,-93.136375,-2.332575,168.6,0,0,0,0
13.696,0.09,1.38E+14,1.45E+12,36.9039,18,-76.304474,-29,0,-0.66858083,10.769718,-0.5021838,-0.27280778,0.9756174,-0.20329964,-0.39577305,9.794101,-0.29888415,0.401,-3.817,19.151,-0.04795292,-0.019456058,0.007330383,-0.032986723,186.48346,-92.89896,-2.3140252,168.6,0,0,0,0
13.786,0.08,1.38E+14,1.45E+12,36.9039,18,-76.304474,-29,0,-0.66858083,10.769718,-0.5021838,-0.27280778,0.9756174,-0.20329964,-0.39577305,9.794101,-0.29888415,0.401,-0.309,21.434,-0.04795292,-0.022708915,0.007330383,-0.032986723,186.48346,-92.89896,-2.3140252,168.6,0,0,0,0
13.866,0.085,1.38E+14,1.45E+12,36.9039,18,-76.304474,-29,0,0.08499416,9.828198,0.14903906,0.46278572,0.033673286,0.45712537,-0.37779155,9.794525,-0.3080863,0.401,0.447,19.815,-0.001221731,-0.026878071,0.004276057,-0.03604105,185.65404,-92.84942,-2.208901,168.6,0,0,0,0
13.951,0.085,1.38E+14,1.45E+12,36.9039,18,-76.304474,-29,0,0.08499416,9.828198,0.14903906,0.46278572,0.033673286,0.45712537,-0.37779155,9.794525,-0.3080863,0.784,1.707,18.553,-0.001221731,-0.03089451,0.004276057,-0.03604105,185.65404,-92.84942,-2.208901,168.6,0,0,0,0
14.036,0.08,1.38E+14,1.45E+12,36.9039,18,-76.304474,-29,0,-0.80445176,9.239823,-0.43035775,-0.40669528,-0.55469036,-0.14809272,-0.3977565,9.794514,-0.28226504,1.11,-0.016,19.845,-0.027183503,-0.035430184,-0.029626964,-0.0421497,188.10107,-92.850815,-2.3255112,168.6,0,0,0,0
14.116,0.09,1.38E+14,1.45E+12,36.9039,18,-76.304474,-29,0,-0.80445176,9.239823,-0.43035775,-0.40669528,-0.55469036,-0.14809272,-0.3977565,9.794514,-0.28226504,1.11,1.019,18.341,-0.027183503,-0.038270708,-0.029626964,-0.0421497,188.10107,-92.850815,-2.3255112,168.6,0,0,0,0
14.206,0.08,1.38E+14,1.45E+12,36.9039,18,-76.304474,-29,0,-0.80445176,9.239823,-0.43035775,-0.40669528,-0.55469036,-0.14809272,-0.3977565,9.794514,-0.28226504,1.11,-0.746,18.698,-0.027183503,-0.041111231,-0.029626964,-0.0421497,188.10107,-92.850815,-2.3255112,168.6,0,0,0,0
14.286,0.08,1.38E+14,1.45E+12,36.9039,18,-76.304474,-29,0,-0.45848963,10.181343,-0.04309563,-0.06461409,0.38600826,0.21518646,-0.39387554,9.795335,-0.2582821,1.11,-1.443,18.698,-0.022907447,-0.043844853,0.016798794,-0.03604105,187.83548,-92.75271,-2.3026528,168.6,0,0,0,0
14.366,0.105,1.38E+14,1.45E+12,36.9039,18,-76.304474,-29,0,-0.45848963,10.181343,-0.04309563,-0.06461409,0.38600826,0.21518646,-0.39387554,9.795335,-0.2582821,1.11,-0.842,18.698,-0.022907447,-0.048899763,0.016798794,-0.03604105,187.83548,-92.75271,-2.3026528,168.6,0,0,0,0
14.471,0.095,1.38E+14,1.45E+12,36.903748,18,-76.304436,-30,0,0.37349546,9.901221,-0.029927522,0.7387126,0.1059351,0.26900166,-0.36521715,9.795286,-0.29892918,1.416,-1.219,17.239,0.01282817,-0.052015176,0.03023783,-0.035430185,187.40158,-92.75855,-2.1352835,168.5,0,0,0,0
14.566,0.08,1.38E+14,1.45E+12,36.903748,18,-76.304436,-30,0,0.37349546,9.901221,-0.029927522,0.7387126,0.1059351,0.26900166,-0.36521715,9.795286,-0.29892918,1.416,-3.242,20.379,0.01282817,-0.05580254,0.03023783,-0.035430185,187.40158,-92.75855,-2.1352835,168.5,0,0,0,0
14.646,0.085,1.38E+14,1.45E+12,36.903748,18,-76.304436,-30,0,-0.29388827,9.561244,0.31543607,0.06372711,-0.23522949,0.58303833,-0.35761538,9.7964735,-0.2676023,1.734,-0.001,21.209,-0.020158553,-0.059116484,-0.04795292,-0.03390302,188.59183,-92.61053,-2.0906258,168.5,0,0,0,0
14.731,0.085,1.38E+14,1.45E+12,36.903748,18,-76.304436,-30,0,-0.29388827,9.561244,0.31543607,0.06372711,-0.23522949,0.58303833,-0.35761538,9.7964735,-0.2676023,1.734,3.471,19.979,-0.020158553,-0.058520891,-0.04795292,-0.03390302,188.59183,-92.61053,-2.0906258,168.5,0,0,0,0
14.816,0.07,1.38E+14,1.45E+12,36.903748,18,-76.304436,-30,0,0.1592144,10.360908,-0.6769605,0.49011466,0.5634155,-0.4122896,-0.33090025,9.797492,-0.26467094,1.734,4.176,19.543,-0.018020526,-0.05870415,-0.032070424,-0.03176499,189.41287,-92.47639,-1.9343711,168.5,0,0,0,0
14.886,0.09,1.38E+14,1.45E+12,36.903748,18,-76.304436,-30,0,0.1592144,10.360908,-0.6769605,0.49011466,0.5634155,-0.4122896,-0.33090025,9.797492,-0.26467094,1.734,3.572,18.08,-0.018020526,-0.059681535,-0.032070424,-0.03176499,189.41287,-92.47639,-1.9343711,168.5,0,0,0,0
14.976,0.08,1.38E+14,1.45E+12,36.903748,18,-76.304436,-30,0,1.1719618,10.2974615,0.44352585,1.4260203,0.4979906,0.7195985,-0.25405845,9.799471,-0.27607262,-0.55,2.423,16.81,0.004886922,-0.060582561,-0.025350908,-0.01985312,187.66545,-92.1925,-1.4851023,168.5,0,0,0,0
15.056,0.09,1.38E+14,1.45E+12,36.903748,18,-76.304436,-30,0,1.1719618,10.2974615,0.44352585,1.4260203,0.4979906,0.7195985,-0.25405845,9.799471,-0.27607262,-3.262,1.808,18.038,0.004886922,-0.061819563,-0.025350908,-0.01985312,187.66545,-92.1925,-1.4851023,168.5,0,0,0,0
15.146,0.09,1.38E+14,1.45E+12,36.903748,18,-76.304436,-30,0,0.57161564,10.204087,-0.5859809,0.79926753,0.4026432,-0.36178166,-0.22765192,9.801444,-0.22419922,-5.285,0.585,17.927,-0.043676864,-0.060506203,-0.07452556,-0.03604105,172.14467,-91.86707,-1.3305335,168.5,0,0,0,0
15.236,0.08,1.38E+14,1.45E+12,36.903748,18,-76.304436,-30,0,0.57161564,10.204087,-0.5859809,0.79926753,0.4026432,-0.36178166,-0.22765192,9.801444,-0.22419922,-6.761,0.971,17.555,-0.043676864,-0.05673411,-0.07452556,-0.03604105,172.14467,-91.86707,-1.3305335,168.5,0,0,0,0
15.316,0.09,1.38E+14,1.45E+12,36.903748,18,-76.304436,-30,0,0.87567925,9.681553,-0.9876082,1.0470326,-0.121004105,-0.761981,-0.17135333,9.802557,-0.22562721,-6.626,0.593,17.555,-0.020158553,-0.050869804,-0.057726767,-0.023518313,161.29729,-91.65553,-1.0014553,168.5,0,0,0,0
15.406,0.09,1.38E+14,1.45E+12,36.903748,18,-76.304436,-30,0,0.87567925,9.681553,-0.9876082,1.0470326,-0.121004105,-0.761981,-0.17135333,9.802557,-0.22562721,-6.626,0.254,18.313,-0.020158553,-0.045845437,-0.057726767,-0.023518313,161.29729,-91.65553,-1.0014553,168.5,0,0,0,0
15.496,0.08,1.38E+14,1.45E+12,36.903587,18,-76.30439,-30,0,1.4598645,10.420763,0.3842694,1.5689807,0.6189337,0.6717466,-0.10911621,9.801829,-0.28747723,-6.983,0.254,18.629,0.032375857,-0.040026945,-0.076052725,-0.029932396,162.07332,-91.79656,-0.6378034,168.8,0,0,0,0
15.576,0.09,1.38E+14,1.45E+12,36.903587,18,-76.30439,-30,0,1.4598645,10.420763,0.3842694,1.5689807,0.6189337,0.6717466,-0.10911621,9.801829,-0.28747723,-6.655,0.651,18.629,0.032375857,-0.033292156,-0.076052725,-0.029932396,162.07332,-91.79656,-0.6378034,168.8,0,0,0,0
15.666,0.08,1.38E+14,1.45E+12,36.903587,18,-76.30439,-30,0,0.7733272,10.068815,0.05686229,0.8423053,0.2659197,0.319322,-0.068978116,9.802896,-0.2624597,-5.984,0.964,18.629,-0.02076942,-0.027641652,-0.086437434,-0.0290161,162.9907,-91.58548,-0.40315533,168.8,0,0,0,0
15.746,0.08,1.38E+14,1.45E+12,36.903587,18,-76.30439,-30,0,0.7733272,10.068815,0.05686229,0.8423053,0.2659197,0.319322,-0.068978116,9.802896,-0.2624597,-4.739,0.964,15.126,-0.02076942,-0.021471913,-0.086437434,-0.0290161,162.9907,-91.58548,-0.40315533,168.8,0,0,0,0
15.826,0.1,1.38E+14,1.45E+12,36.903587,18,-76.30439,-30,0,0.7733272,10.068815,0.05686229,0.8423053,0.2659197,0.319322,-0.068978116,9.802896,-0.2624597,-1.972,-2.171,13.244,-0.02076942,-0.015790866,-0.086437434,-0.0290161,162.9907,-91.58548,-0.40315533,168.8,0,0,0,0
15.926,0.08,1.38E+14,1.45E+12,36.903587,18,-76.30439,-30,0,0.5859809,9.764751,-0.7685388,0.6730927,-0.037695885,-0.4949609,-0.08711181,9.802447,-0.27357787,-1.629,-8.05,16.822,-0.01160644,-0.01010982,-0.0842994,-0.058337633,171.33163,-91.67747,-0.5091593,168.8,0,0,0,0
16.006,0.08,1.38E+14,1.45E+12,36.903587,18,-76.30439,-30,0,0.5859809,9.764751,-0.7685388,0.6730927,-0.037695885,-0.4949609,-0.08711181,9.802447,-0.27357787,-1.629,-4.762,21.533,-0.01160644,-0.002626721,-0.0842994,-0.058337633,171.33163,-91.67747,-0.5091593,168.8,0,0,0,0
