time,latitude,GPS Speed,longitude,Gyro Y,GY MA
255.946,36.913376,17.5,-76.306564,-0.1441642,-0.052503868
256.026,36.913376,17.5,-76.306564,-0.07880162,-0.044852781
256.116,36.913376,17.5,-76.306564,-0.07880162,-0.040469823
256.196,36.913376,17.5,-76.306564,-0.045814894,-0.038072177
256.276,36.913376,17.5,-76.306564,-0.045814894,-0.037323867
256.366,36.913376,17.5,-76.306564,-0.045814894,-0.037293323
256.466,36.913227,18,-76.306496,-0.073303826,-0.03726278
256.546,36.913227,18,-76.306496,-0.073303826,-0.035674531
256.636,36.913227,18,-76.306496,-0.05222898,-0.034086282
256.716,36.913227,18,-76.306496,-0.05222898,-0.033551775
256.806,36.913227,18,-76.306496,-0.01740966,-0.030634893
256.896,36.913227,18,-76.306496,-0.01740966,-0.029458977
256.976,36.913227,18,-76.306496,-0.062002823,-0.028802297
257.061,36.913227,18,-76.306496,-0.062002823,-0.025915959
257.146,36.913227,18,-76.306496,0.007635816,-0.022663102
257.226,36.913227,18,-76.306496,0.007635816,-0.022892176
257.316,36.913227,18,-76.306496,-0.04734206,-0.026068675
257.416,36.913067,18.5,-76.30642,-0.04734206,-0.026496281
257.496,36.913067,18.5,-76.30642,-0.06078109,-0.025473081
257.581,36.913067,18.5,-76.30642,-0.06078109,-0.02377793
257.666,36.913067,18.5,-76.30642,0.008857546,-0.021945335
257.746,36.913067,18.5,-76.30642,0.008857546,-0.023594671
257.841,36.913067,18.5,-76.30642,-0.030848695,-0.026572639
257.926,36.913067,18.5,-76.30642,-0.030848695,-0.027565295
258.006,36.913067,18.5,-76.30642,-0.04520403,-0.025763242
258.096,36.913067,18.5,-76.30642,-0.04520403,-0.023243423
258.176,36.913067,18.5,-76.30642,-0.04153884,-0.02171626
258.266,36.913067,18.5,-76.30642,-0.04153884,-0.020372356
258.356,36.913067,18.5,-76.30642,-0.04153884,-0.022495113
258.436,36.913067,18.5,-76.30642,0.006108652,-0.024617869
258.52,36.913067,18.5,-76.30642,0.006108652,-0.029489519
258.616,36.91291,18.75,-76.30635,-0.004276057,-0.034361169
258.696,36.91291,18.75,-76.30635,-0.004276057,-0.035414912
258.781,36.91291,18.75,-76.30635,0.003054326,-0.036468655
258.866,36.91291,18.75,-76.30635,0.003054326,-0.038957931
258.946,36.91291,18.75,-76.30635,-0.05589417,-0.041447207
259.036,36.91291,18.75,-76.30635,-0.05589417,-0.041554108
259.116,36.91291,18.75,-76.30635,-0.02687807,-0.04166101
259.196,36.91291,18.75,-76.30635,-0.02687807,-0.042745295
259.286,36.91291,18.75,-76.30635,-0.024129177,-0.043829581
259.366,36.91291,18.75,-76.30635,-0.024129177,-0.045662177
259.476,36.912735,19,-76.30628,-0.050701816,-0.047494772
259.561,36.912735,19,-76.30628,-0.050701816,-0.046028696
259.656,36.912735,19,-76.30628,0.005192355,-0.044562619
259.746,36.912735,19,-76.30628,0.005192355,-0.047540587
259.836,36.912735,19,-76.30628,-0.014660766,-0.050518555
259.921,36.912735,19,-76.30628,-0.014660766,-0.052503867
259.996,36.912735,19,-76.30628,-0.08399397,-0.052320608
260.081,36.912735,19,-76.30628,-0.08399397,-0.048670688
260.176,36.912735,19,-76.30628,-0.09132435,-0.043249259
260.256,36.912735,19,-76.30628,-0.09132435,-0.037461311
260.341,36.912735,19,-76.30628,-0.025350908,-0.034513886
260.456,36.912563,19.5,-76.30623,-0.025350908,-0.034865134
260.546,36.912563,19.5,-76.30623,-0.046731193,-0.034636059
260.626,36.912563,19.5,-76.30623,-0.046731193,-0.033337971
260.706,36.912563,19.5,-76.30623,-0.0580322,-0.024037547
260.806,36.912563,19.5,-76.30623,-0.0580322,-0.014172073
260.911,36.912563,19.5,-76.30623,-0.048563786,-0.004734205
260.996,36.912563,19.5,-76.30623,-0.048563786,0.004230242
261.076,36.912563,19.5,-76.30623,-0.06078109,0.00720821
261.166,36.912563,19.5,-76.30623,-0.06078109,0.010797044
261.246,36.912563,19.5,-76.30623,-0.021380283,0.014110987
261.331,36.912563,19.5,-76.30623,-0.021380283,0.015454891
261.426,36.91239,19.5,-76.306175,-0.054367006,0.017638734
261.506,36.91239,19.5,-76.306175,-0.054367006,0.021471914
261.591,36.91239,19.5,-76.306175,-0.054367006,0.020983221
261.676,36.91239,19.5,-76.306175,-0.010995574,0.020494529
261.756,36.91239,19.5,-76.306175,-0.010995574,0.017837265
261.846,36.91239,19.5,-76.306175,0.02443461,0.011209378
261.926,36.91239,19.5,-76.306175,0.02443461,0.002809981
262.006,36.91239,19.5,-76.306175,-0.032375857,-0.003390302
262.096,36.91239,19.5,-76.306175,-0.032375857,-0.006750061
262.176,36.91239,19.5,-76.306175,-0.02076942,-0.00908662
262.266,36.91239,19.5,-76.306175,-0.02076942,-0.012003501
262.356,36.91239,19.5,-76.306175,0.13927728,-0.018768834
262.466,36.912228,19.5,-76.30612,0.13927728,-0.033536501
262.556,36.912228,19.5,-76.30612,0.13072516,-0.044577891
262.636,36.912228,19.5,-76.30612,0.13072516,-0.055191674
262.726,36.912228,19.5,-76.30612,0.010995574,-0.067195176
262.806,36.912228,19.5,-76.30612,0.010995574,-0.073212199
262.891,36.912228,19.5,-76.30612,0.005497787,-0.079885902
262.976,36.912228,19.5,-76.30612,0.005497787,-0.086284716
263.056,36.912228,19.5,-76.30612,0.022296581,-0.090560772
263.146,36.912228,19.5,-76.30612,0.022296581,-0.095676769
263.226,36.912228,19.5,-76.30612,-0.06414085,-0.098440934
263.31,36.912228,19.5,-76.30612,-0.06414085,-0.096883228
263.396,36.912228,19.5,-76.30612,-0.06414085,-0.094699385
263.476,36.912228,19.5,-76.30612,-0.14355333,-0.092515541
263.566,36.912228,19.5,-76.30612,-0.14355333,-0.086361074
263.646,36.912228,19.5,-76.30612,-0.099571034,-0.081596325
263.726,36.912228,19.5,-76.30612,-0.099571034,-0.079030691
263.826,36.912228,19.5,-76.30612,-0.079107046,-0.072234816
263.906,36.912228,19.5,-76.30612,-0.079107046,-0.066462139
263.986,36.912228,19.5,-76.30612,-0.15607607,-0.067011918
264.076,36.912228,19.5,-76.30612,-0.15607607,-0.063713246
264.156,36.912228,19.5,-76.30612,-0.08155051,-0.061208698
264.242,36.912228,19.5,-76.30612,-0.08155051,-0.062430429
264.336,36.912228,19.5,-76.30612,-0.10934488,-0.062751133
264.416,36.912228,19.5,-76.30612,-0.10934488,-0.061682118
264.502,36.912228,19.5,-76.30612,-0.122478485,-0.05804747
264.586,36.912228,19.5,-76.30612,-0.122478485,-0.053756141
264.666,36.912228,19.5,-76.30612,-0.08002335,-0.052030447
264.762,36.912228,19.5,-76.30612,-0.08002335,-0.052427509
264.846,36.912228,19.5,-76.30612,-0.032986723,-0.052198435
264.926,36.912228,19.5,-76.30612,-0.032986723,-0.054321191
265.022,36.912228,19.5,-76.30612,-0.020463986,-0.050808716
265.106,36.912228,19.5,-76.30612,-0.020463986,-0.047922378
265.196,36.912228,19.5,-76.30612,-0.020463986,-0.049296825
265.282,36.912228,19.5,-76.30612,-0.048258353,-0.050671271
265.376,36.912228,19.5,-76.30612,-0.048258353,-0.04981606
265.456,36.912228,19.5,-76.30612,0.03634648,-0.048960849
265.546,36.912228,19.5,-76.30612,0.03634648,-0.052137348
265.636,36.912228,19.5,-76.30612,-0.09010262,-0.055313847
265.716,36.912228,19.5,-76.30612,-0.09010262,-0.052167891
265.802,36.912228,19.5,-76.30612,-0.10598512,-0.051114149
265.886,36.912228,19.5,-76.30612,-0.10598512,-0.049266282
265.966,36.912228,19.5,-76.30612,-0.087964594,-0.044822237
266.066,36.912228,19.5,-76.30612,-0.087964594,-0.041279219
266.146,36.912228,19.5,-76.30612,-0.036651913,-0.037369681
266.236,36.912228,19.5,-76.30612,-0.036651913,-0.036025778
266.326,36.912228,19.5,-76.30612,-0.087964594,-0.037934732
266.406,36.912228,19.5,-76.30612,-0.087964594,-0.037278052
266.496,36.912228,19.5,-76.30612,-0.07544186,-0.034315356
266.586,36.912228,19.5,-76.30612,-0.07544186,-0.031978796
266.666,36.912228,19.5,-76.30612,0.03726278,-0.030772337
266.746,36.912228,19.5,-76.30612,0.03726278,-0.03520111
266.836,36.912228,19.5,-76.30612,-0.04795292,-0.042775839
266.916,36.912228,19.5,-76.30612,-0.04795292,-0.046089783
267.016,36.91155,19.5,-76.305954,-0.031154128,-0.042210789
267.106,36.91155,19.5,-76.305954,-0.031154128,-0.039171734
267.186,36.91155,19.5,-76.305954,-0.027183503,-0.036132679
267.266,36.91155,19.5,-76.305954,-0.027183503,-0.034223726
267.356,36.91155,19.5,-76.305954,-0.027183503,-0.032314772
267.436,36.91155,19.5,-76.305954,-0.069027774,-0.034055738
267.521,36.91155,19.5,-76.305954,-0.069027774,-0.03370449
267.606,36.91155,19.5,-76.305954,-0.017104227,-0.031627548
267.686,36.91155,19.5,-76.305954,-0.017104227,-0.032146784
267.776,36.91155,19.5,-76.305954,-0.009773844,-0.033322699
267.856,36.91155,19.5,-76.305954,-0.009773844,-0.034865134
267.941,36.91155,19.5,-76.305954,-0.074830994,-0.033353243
268.026,36.91155,19.5,-76.305954,-0.074830994,-0.028588494
268.116,36.91155,19.5,-76.305954,-0.028710667,-0.025610526
268.201,36.91155,19.5,-76.305954,-0.028710667,-0.024938574
268.286,36.91155,19.5,-76.305954,-0.05131268,-0.021639901
268.366,36.91155,19.5,-76.305954,-0.05131268,-0.017211128
268.456,36.91155,19.5,-76.305954,-0.1142318,-0.016691893
268.536,36.91155,19.5,-76.305954,-0.1142318,-0.013026702
268.62,36.91155,19.5,-76.305954,0.029626964,-0.009407325
268.706,36.91155,19.5,-76.305954,0.029626964,-0.012980887
268.786,36.91155,19.5,-76.305954,0.029626964,-0.016554449
268.88,36.91155,19.5,-76.305954,0.010995574,-0.018692477
268.966,36.91155,19.5,-76.305954,0.010995574,-0.019898936
269.046,36.91155,19.5,-76.305954,-0.062002823,-0.022449298
269.136,36.91155,19.5,-76.305954,-0.062002823,-0.021349741
269.216,36.91155,19.5,-76.305954,-0.027488936,-0.020066924
269.296,36.91155,19.5,-76.305954,-0.027488936,-0.020509801
269.386,36.91155,19.5,-76.305954,-0.04062254,-0.020173825
269.476,36.91155,19.5,-76.305954,-0.04062254,-0.019181169
269.556,36.91155,19.5,-76.305954,0.020463986,-0.018585575
269.646,36.91155,19.5,-76.305954,0.020463986,-0.021044308
269.736,36.91155,19.5,-76.305954,-0.015271631,-0.02386956
269.816,36.91155,19.5,-76.305954,-0.015271631,-0.024908031
269.916,36.91155,19.5,-76.305954,0.03726278,-0.022724188
269.996,36.91155,19.5,-76.305954,0.03726278,-0.023167065
270.076,36.91155,19.5,-76.305954,-0.040927973,-0.023609942
270.166,36.91155,19.5,-76.305954,-0.040927973,-0.024083363
270.246,36.91155,19.5,-76.305954,-0.04184427,-0.024556783
270.332,36.91155,19.5,-76.305954,-0.04184427,-0.023716843
270.416,36.91155,19.5,-76.305954,-0.04184427,-0.022876904
270.496,36.91155,19.5,-76.305954,-0.013133603,-0.020387628
270.586,36.91155,19.5,-76.305954,-0.013133603,-0.019333885
270.666,36.91155,19.5,-76.305954,-0.040011674,-0.019929479
270.751,36.91155,19.5,-76.305954,-0.040011674,-0.019181169
270.836,36.91155,19.5,-76.305954,-0.03634648,-0.020799962
270.916,36.91155,19.5,-76.305954,-0.03634648,-0.022602014
271.006,36.91155,19.5,-76.305954,-0.02076942,-0.01806634
271.086,36.91155,19.5,-76.305954,-0.02076942,-0.014309519
271.176,36.91155,19.5,-76.305954,-0.028710667,-0.018112155
271.266,36.91155,19.5,-76.305954,-0.028710667,-0.021517728
271.346,36.91155,19.5,-76.305954,-0.03604105,-0.023319781
271.431,36.91155,19.5,-76.305954,-0.03604105,-0.024755314
271.516,36.91155,19.5,-76.305954,0.028405234,-0.01966986
271.596,36.91155,19.5,-76.305954,0.028405234,-0.017806721
271.686,36.91155,19.5,-76.305954,0.028405234,-0.015943582
271.766,36.91155,19.5,-76.305954,-0.050396383,-0.021594085
271.846,36.91155,19.5,-76.305954,-0.050396383,-0.023304508
271.936,36.91155,19.5,-76.305954,-0.025045475,-0.029275716
272.016,36.91155,19.5,-76.305954,-0.025045475,-0.036514468
272.102,36.91155,19.5,-76.305954,0.007941248,-0.045830164
272.186,36.91155,19.5,-76.305954,0.007941248,-0.056795195
272.266,36.91155,19.5,-76.305954,-0.025045475,-0.064492097
272.356,36.91155,19.5,-76.305954,-0.025045475,-0.070539664
272.436,36.91155,19.5,-76.305954,-0.07238753,-0.066309422
272.521,36.91155,19.5,-76.305954,-0.07238753,-0.059712077
272.616,36.91155,19.5,-76.305954,0.054367006,-0.053939401
272.696,36.91155,19.5,-76.305954,0.054367006,-0.054504451
272.781,36.91155,19.5,-76.305954,-0.09682214,-0.060567289
272.876,36.91155,19.5,-76.305954,-0.09682214,-0.059070669
272.956,36.91155,19.5,-76.305954,-0.064751714,-0.056917369
273.041,36.91155,19.5,-76.305954,-0.064751714,-0.056367591
273.136,36.91155,19.5,-76.305954,0.06566802,-0.050610186
273.216,36.91155,19.5,-76.305954,0.06566802,-0.051373768
273.301,36.91155,19.5,-76.305954,0.06566802,-0.055130589
273.396,36.91155,19.5,-76.305954,-0.08460484,-0.058887411
273.476,36.91155,19.5,-76.305954,-0.08460484,-0.055130589
273.561,36.91155,19.5,-76.305954,-0.16982053,-0.051373768
273.656,36.91155,19.5,-76.305954,-0.16982053,-0.033780849
273.746,36.91155,19.5,-76.305954,-0.21135938,-0.01618793
273.826,36.91155,19.5,-76.305954,-0.21135938,0.003481932
273.916,36.91155,19.5,-76.305954,-0.1459968,0.016600263
274.006,36.91155,19.5,-76.305954,-0.1459968,0.026450466
274.086,36.91155,19.5,-76.305954,0.05955936,0.032421674
274.176,36.91155,19.5,-76.305954,0.05955936,0.028115074
274.256,36.91155,19.5,-76.305954,0.043066,0.025992317
274.356,36.91155,19.5,-76.305954,0.043066,0.024694229
274.446,36.91155,19.5,-76.305954,-0.06688975,0.02067779
274.526,36.91155,19.5,-76.305954,-0.06688975,0.022159138
274.606,36.91155,19.5,-76.305954,-0.05375614,0.026587911
274.696,36.91155,19.5,-76.305954,-0.05375614,0.030360004
274.776,36.91155,19.5,-76.305954,0.050396383,0.033857208
274.861,36.91155,19.5,-76.305954,0.050396383,0.032146785
274.946,36.91155,19.5,-76.305954,-0.009468411,0.02863431
275.036,36.91155,19.5,-76.305954,-0.009468411,0.028115074
275.122,36.91155,19.5,-76.305954,-0.009468411,0.031505377
275.206,36.91155,19.5,-76.305954,-0.009468411,0.034895679
275.286,36.91155,19.5,-76.305954,0.18203785,0.03416264
275.376,36.91155,19.5,-76.305954,0.18203785,0.023854289
275.456,36.91155,19.5,-76.305954,0.18203785,0.01188133
275.541,36.91155,19.5,-76.305954,0.05100725,-9.16E-05
275.626,36.91155,19.5,-76.305954,0.05100725,-0.002947424
275.706,36.91155,19.5,-76.305954,-0.026572637,-0.00580322
275.801,36.91155,19.5,-76.305954,-0.026572637,-0.004291328
275.886,36.91155,19.5,-76.305954,0.017104227,-0.002779437
275.976,36.90989,20.75,-76.305824,0.017104227,-0.00842994
276.061,36.90989,20.75,-76.305824,-0.03726278,-0.014080443
276.146,36.90989,20.75,-76.305824,-0.03726278,-0.017012596
276.226,36.90989,20.75,-76.305824,0.021685716,-0.01527163
276.316,36.90989,20.75,-76.305824,0.021685716,-0.016478089
276.436,36.909702,21,-76.3058,0.016187929,-0.016905695
276.526,36.909702,21,-76.3058,0.016187929,-0.017058411
276.606,36.909702,21,-76.3058,-0.01985312,-0.020143281
276.69,36.909702,21,-76.3058,-0.01985312,-0.021426098
276.776,36.909702,21,-76.3058,0.058337633,-0.023457225
276.856,36.909702,21,-76.3058,0.058337633,-0.029397889
276.946,36.909702,21,-76.3058,-0.024129177,-0.032131511
277.036,36.909702,21,-76.3058,-0.024129177,-0.030741793
277.116,36.909702,21,-76.3058,-0.057421334,-0.027015515
277.206,36.909702,21,-76.3058,-0.057421334,-0.021624629
277.286,36.909702,21,-76.3058,-0.006108652,-0.020754146
277.366,36.909702,21,-76.3058,-0.006108652,-0.022449297
277.466,36.909515,21,-76.305786,0.003665192,-0.021716259
277.546,36.909515,21,-76.305786,0.003665192,-0.021471913
277.626,36.909515,21,-76.305786,-0.09590584,-0.021227567
277.716,36.909515,21,-76.305786,-0.09590584,-0.019165897
277.796,36.909515,21,-76.305786,-0.09590584,-0.015470162
277.886,36.909515,21,-76.305786,-0.002443461,-0.011774428
277.976,36.909515,21,-76.305786,-0.002443461,-0.011301007
278.046,36.909515,21,-76.305786,0.013133603,-0.010827586
278.136,36.909515,21,-76.305786,0.013133603,-0.011133019
278.226,36.909515,21,-76.305786,-0.04550946,-0.013729196
278.306,36.909515,21,-76.305786,-0.04550946,-0.01339322
278.401,36.909515,21,-76.305786,-0.06047566,-0.011789699
278.486,36.90934,20.75,-76.30578,-0.06047566,-0.009437868
278.566,36.90934,20.75,-76.30578,0.003665192,-0.003145956
278.656,36.90934,20.75,-76.30578,0.003665192,-6.11E-05
278.736,36.90934,20.75,-76.30578,0.050396383,-0.002474004
278.821,36.90934,20.75,-76.30578,0.050396383,-0.003802636
278.906,36.90934,20.75,-76.30578,-0.040011674,-0.005131268
278.986,36.90934,20.75,-76.30578,-0.040011674,0.00197004
279.076,36.90934,20.75,-76.30578,0.008552114,0.009071349
279.156,36.90934,20.75,-76.30578,0.008552114,0.009025534
279.24,36.90934,20.75,-76.30578,0.008552114,0.008979719
279.326,36.90934,20.75,-76.30578,-0.05467244,0.008933904
279.442,36.90915,20.25,-76.305756,-0.021991149,0.011346822
279.526,36.90915,20.25,-76.305756,-0.021991149,0.012125675
279.616,36.90915,20.25,-76.305756,0.00702495,0.014172074
279.702,36.90915,20.25,-76.305756,0.00702495,0.014767668
279.786,36.90915,20.25,-76.305756,0.00702495,0.01647809
279.866,36.90915,20.25,-76.305756,-0.038789943,0.018188513
279.956,36.90915,20.25,-76.305756,-0.038789943,0.017623463
280.036,36.90915,20.25,-76.305756,-0.013439035,0.017058412
280.121,36.90915,20.25,-76.305756,-0.013439035,0.017531833
280.216,36.90915,20.25,-76.305756,0.06536258,0.018005253
280.296,36.90915,20.25,-76.305756,0.06536258,0.015943583
280.381,36.90915,20.25,-76.305756,-0.044593163,0.013881913
280.536,36.908966,20,-76.30574,0.023823744,0.015577064
280.616,36.908966,20,-76.30574,0.023823744,0.01385137
280.706,36.908966,20,-76.30574,0.1020145,0.014110988
280.796,36.908966,20,-76.30574,0.1020145,0.010461068
280.876,36.908966,20,-76.30574,0.007635816,0.00720821
280.956,36.908966,20,-76.30574,0.007635816,0.008674287
281.046,36.908966,20,-76.30574,0.007635816,0.009789116
281.116,36.908966,20,-76.30574,-0.006414085,0.010903945
281.212,36.908966,20,-76.30574,-0.006414085,0.012476923
281.286,36.908966,20,-76.30574,0.018936822,0.014049901
281.371,36.908966,20,-76.30574,0.018936822,0.014355333
281.476,36.90879,20,-76.30572,0.041233405,0.011972959
281.566,36.90879,20,-76.30572,0.041233405,0.008475755
281.646,36.90879,20,-76.30572,-0.05009095,0.004184427
281.732,36.90879,20,-76.30572,-0.05009095,0.004459316
281.816,36.90879,20,-76.30572,-0.003970624,0.010873401
281.896,36.90879,20,-76.30572,-0.003970624,0.01498147
281.986,36.90879,20,-76.30572,0.024129177,0.019074267
282.066,36.90879,20,-76.30572,0.024129177,0.021762074
282.151,36.90879,20,-76.30572,-0.010690142,0.02200642
282.236,36.90879,20,-76.30572,-0.010690142,0.023991732
282.316,36.90879,20,-76.30572,0.0290161,0.024633141
282.406,36.90879,20,-76.30572,0.0290161,0.023289237
282.526,36.90862,20,-76.305695,0.036957346,0.020158553
282.606,36.90862,20,-76.305695,0.036957346,0.016630806
282.686,36.90862,20,-76.305695,0.029932396,0.014859297
282.776,36.90862,20,-76.305695,0.029932396,0.013439035
282.856,36.90862,20,-76.305695,0.025045475,0.012324206
282.936,36.90862,20,-76.305695,0.025045475,0.011453723
283.026,36.90862,20,-76.305695,0.025045475,0.008720101
283.106,36.90862,20,-76.305695,-0.028710667,0.005986479
283.191,36.90862,20,-76.305695,-0.028710667,0.009422596
283.276,36.90862,20,-76.305695,-0.044593163,0.012858713
283.356,36.90862,20,-76.305695,-0.044593163,0.016859881
283.446,36.908436,20,-76.30566,0.07819075,0.020861048
283.526,36.908436,20,-76.30566,0.07819075,0.01872302
283.611,36.908436,20,-76.30566,0.07788532,0.018585575
283.706,36.908436,20,-76.30566,0.07788532,0.018463402
283.786,36.908436,20,-76.30566,0.0290161,0.010919216
283.871,36.908436,20,-76.30566,0.0290161,0.005818491
283.956,36.908436,20,-76.30566,0.002138028,0.000870483
284.036,36.908436,20,-76.30566,0.002138028,-0.002733622
284.131,36.908436,20,-76.30566,-0.03359759,0.000916298
284.216,36.908436,20,-76.30566,-0.03359759,0.006352998
284.296,36.908436,20,-76.30566,0.001527163,0.00899499
284.416,36.908436,20,-76.30566,0.001527163,0.009880745
284.496,36.908257,20,-76.30562,0.007635816,0.006429357
284.586,36.908257,20,-76.30562,0.007635816,0.002672535
284.676,36.908257,20,-76.30562,-0.029626964,0.005742133
284.756,36.908257,20,-76.30562,-0.029626964,0.01067487
284.846,36.908257,20,-76.30562,0.040011674,0.013148874
284.926,36.908257,20,-76.30562,0.040011674,0.012140947
285.016,36.908257,20,-76.30562,0.035430185,0.010048733
285.106,36.908257,20,-76.30562,0.035430185,0.008185594
285.186,36.908257,20,-76.30562,0.035430185,0.010797043
285.272,36.908257,20,-76.30562,0.07544186,0.013408492
285.356,36.908257,20,-76.30562,0.07544186,0.010399981
285.436,36.908257,20,-76.30562,-0.0729984,0.007391469
285.546,36.908257,20,-76.30562,-0.0729984,0.006215554
285.636,36.90808,20,-76.30558,-0.06994407,0.005039639
285.726,36.90808,20,-76.30558,-0.06994407,0.003711007
285.806,36.90808,20,-76.30558,0.07513642,0.008933905
285.896,36.90808,20,-76.30558,0.07513642,0.006902778
285.976,36.90808,20,-76.30558,0.019242255,0.003161229
286.06,36.90808,20,-76.30558,0.019242255,0.002214388
286.146,36.90808,20,-76.30558,-0.067500606,0.000748311
286.226,36.90808,20,-76.30558,-0.067500606,0.003619377
286.316,36.90808,20,-76.30558,0.069027774,0.009025535
286.421,36.907913,20,-76.305534,0.069027774,0.007605273
286.506,36.907913,20,-76.305534,0.01985312,0.003558291
286.586,36.907913,20,-76.305534,0.01985312,0.001970041
286.676,36.907913,20,-76.305534,-0.001832596,7.82E-10
286.756,36.907913,20,-76.305534,-0.001832596,-0.000885754
286.846,36.907913,20,-76.305534,0.087659165,-0.004306599
286.936,36.907913,20,-76.305534,0.087659165,-0.012202033
287.016,36.907913,20,-76.305534,0.015271631,-0.019547687
287.1,36.907913,20,-76.305534,0.015271631,-0.023273965
287.186,36.907913,20,-76.305534,-0.096516706,-0.02828306
287.266,36.907913,20,-76.305534,-0.096516706,-0.027702738
287.361,36.907913,20,-76.305534,-0.096516706,-0.031978795
287.446,36.90773,19.75,-76.30549,0.034513887,-0.036254853
287.526,36.90773,19.75,-76.30549,0.034513887,-0.047082439
287.616,36.90773,19.75,-76.30549,3.05E-04,-0.054565539
287.696,36.90773,19.75,-76.30549,3.05E-04,-0.060338215
287.776,36.90773,19.75,-76.30549,-0.010079277,-0.065316767
287.866,36.90773,19.75,-76.30549,-0.010079277,-0.070722925
287.946,36.90773,19.75,-76.30549,0.04062254,-0.076129082
288.036,36.90773,19.75,-76.30549,0.04062254,-0.08407033
288.126,36.90773,19.75,-76.30549,-0.011911872,-0.092271196
288.206,36.90773,19.75,-76.30549,-0.011911872,-0.097845342
288.296,36.90773,19.75,-76.30549,-0.019547688,-0.09914343
288.386,36.90773,19.75,-76.30549,-0.019547688,-0.100059728
288.486,36.907562,19.5,-76.30544,-0.070249505,-0.098303491
288.566,36.907562,19.5,-76.30544,-0.070249505,-0.094012162
288.656,36.907562,19.5,-76.30544,-0.059253927,-0.088575461
288.746,36.907562,19.5,-76.30544,-0.059253927,-0.08368854
288.816,36.907562,19.5,-76.30544,-0.084910266,-0.080924374
288.916,36.907562,19.5,-76.30544,-0.084910266,-0.073991054
288.986,36.907562,19.5,-76.30544,-0.18203785,-0.067057734
289.072,36.907562,19.5,-76.30544,-0.18203785,-0.055268034
289.156,36.907562,19.5,-76.30544,-0.18203785,-0.044868053
289.236,36.907562,19.5,-76.30544,-0.1151481,-0.034468072
289.326,36.907562,19.5,-76.30544,-0.1151481,-0.027855456
289.441,36.90739,19.5,-76.305405,-0.099265605,-0.021242839
289.526,36.90739,19.5,-76.305405,-0.118202426,-0.012385293
289.606,36.90739,19.5,-76.305405,-0.118202426,-0.002580906
289.696,36.90739,19.5,-76.305405,-0.118202426,0.007101309
289.786,36.90739,19.5,-76.305405,-0.12339478,0.016783523
289.866,36.90739,19.5,-76.305405,-0.12339478,0.02144137
289.956,36.90739,19.5,-76.305405,-0.037873644,0.026099218
290.036,36.90739,19.5,-76.305405,-0.037873644,0.029443705
290.12,36.90739,19.5,-76.305405,0.015577064,0.032788192
290.206,36.90739,19.5,-76.305405,0.015577064,0.033643404
290.286,36.90739,19.5,-76.305405,0.03848451,0.034498615
290.376,36.90739,19.5,-76.305405,0.03848451,0.029413162
290.516,36.907223,19.5,-76.305374,-0.003970624,0.024327708
290.606,36.907223,19.5,-76.305374,0.05375614,0.021365012
290.691,36.907223,19.5,-76.305374,0.05375614,0.017669277
290.786,36.907223,19.5,-76.305374,0.05375614,0.013973543
290.866,36.907223,19.5,-76.305374,0.025961773,0.010797043
290.951,36.907223,19.5,-76.305374,0.025961773,0.009010263
291.036,36.907223,19.5,-76.305374,0.017104227,0.008323039
291.116,36.907223,19.5,-76.305374,0.017104227,0.008078693
291.206,36.907223,19.5,-76.305374,0.07788532,0.008078693
291.276,36.907223,19.5,-76.305374,0.07788532,0.005039638
291.366,36.907223,19.5,-76.305374,0.07544186,-0.002871067
291.446,36.907043,19.5,-76.30534,0.07544186,-0.010659599
291.526,36.907043,19.5,-76.30534,-0.03023783,-0.015118915
291.626,36.907043,19.5,-76.30534,-0.03023783,-0.014294247
291.706,36.907043,19.5,-76.30534,0.0290161,-0.014004086
291.786,36.907043,19.5,-76.30534,0.0290161,-0.016676621
291.886,36.907043,19.5,-76.30534,0.03268129,-0.018982638
291.966,36.907043,19.5,-76.30534,0.03268129,-0.021471914
292.041,36.907043,19.5,-76.30534,-0.063224554,-0.026129761
292.126,36.907043,19.5,-76.30534,-0.063224554,-0.025992316
292.206,36.907043,19.5,-76.30534,-0.063224554,-0.023533584
292.296,36.907043,19.5,-76.30534,-0.020158553,-0.021074851
292.376,36.907043,19.5,-76.30534,-0.020158553,-0.020173825
292.461,36.90688,19,-76.3053,-0.009773844,-0.019272799
292.546,36.90688,19,-76.3053,-0.009773844,-0.018891008
292.636,36.90688,19,-76.3053,0.012217305,-0.013988814
292.721,36.90688,19,-76.3053,0.012217305,-0.010186178
292.806,36.90688,19,-76.3053,0.017104227,-0.012797627
292.886,36.90688,19,-76.3053,0.017104227,-0.013607023
292.981,36.90688,19,-76.3053,-0.08032878,-0.01441642
293.066,36.90688,19,-76.3053,-0.08032878,-0.010354166
293.146,36.90688,19,-76.3053,-0.013744468,-0.005406157
293.236,36.90688,19,-76.3053,-0.013744468,-0.003787364
293.316,36.90688,19,-76.3053,-0.02443461,-0.004535674
293.436,36.90671,18.75,-76.30526,-0.02443461,-0.004749477
293.516,36.90671,18.75,-76.30526,-0.017104227,-0.002825252
293.602,36.90671,18.75,-76.30526,-0.017104227,-0.001267545
293.686,36.90671,18.75,-76.30526,-0.06047566,0.000977384
293.766,36.90671,18.75,-76.30526,-0.06047566,0.005390886
293.862,36.90671,18.75,-76.30526,-0.014049901,0.009254609
